,video_id,video_date,video_description,suggested_words,cos_score,headline,headline_type,headline_genre
470,7301919969846021419,2023-11-15,hope he feels like italian today zack and cody suite life of zack and cody,cole sprouse dylan sprouse zack and cody november zack and cody dylan and cole sprouse zack and cody now cole sprouse november sprouse twins zack and cody reservations zack and cody reservation,0.35546848,heidi klum pauly shore and anya taylorjoy party in new york for halloween,Styles,
472,7301731995426540832,2023-11-15,this winter things are about to get magical plouise x mikayla nogueira are you ready to walk into her wonderland coming,,0.29160422,one of the worlds greatest shoppers prepares to share her treasures,Styles,
473,7301755210521726238,2023-11-15,to have and to hold in case you get cold p louise p louise x mi kay la,,0.2873782,nothing could stop their relationship from heating up,Styles,
474,7300695703964142880,2023-11-12,qa with ari_part _why is arianagrande always doing that years of rem beauty,arianagrande grandebasically rem beauty ariana grande flipping us off ariana singer ariana grande ariana grandes interview flipping people off ariana grande impressions singing ariana grande performing,0.31292605,a dedicated taylor swift reporter faces swift criticism,Styles,
475,7300350639471676705,2023-11-11,replying to arimvibes qa with ari_part _do we have vegan makeup spoiler of course years of rem beauty,rem beauty makeup vegan rem beauty eyeshadow ariana grande makeup rem beauty foundation arimvibes rem beauty concealer organic makeup rem beauty lip gloss,0.28485677,santos was a big spender at sephora and spas,Metro,
476,7299610815437540640,2023-11-09,replying to helloitsgrande qa with ari_part _which products does arianagrande recommend trying from rem beauty first,,0.2690875,have a question about the timessiena  poll ask it here,NYTNow,
477,7293164271008075041,2023-10-23,arianagrande shows us her glam glitch look with our limited edition holi glitch holiday kits now available globally at ulta beauty selfridges beauty and select sephora locations across europe,arianagrande rem beauty ariana ariana grande makeup ariana grande costume ariana grande new look ariana grande hair arianagrande heels ariana concealer ariana grande ponytail,0.32194954,blackpink and the limits of kpop maximalism,,
478,7285801009211919648,2023-10-03,holi glitch is finally here arianagrande introduces our first ever limitededition holiday collection includes new makeup sets featuring fanfavorites new icy hypnotic shades all available on rembeautycom,,0.38144064,the most hyped most anticipated most gossipedabout collection is finally here,Styles,
479,7276585988850240801,2023-09-08,skincarefoundation hybrid available in shades pair it with our new foundation brush for mediumtofullcoverage the result a perfectly softmatte finish with a weightless feel,,0.26256123,nothings the matter with antimatter new experiment confirms,Science,
480,7275806851248229664,2023-09-06,a skincareinfused foundation with actual weightless coverage dreams do come true sweetener foundation is packed with niacinamide hyaluronic acid spheres and raspberry leaf extract that work together to deliver instant and longterm skincare benefits for a dreamy softmatte makeup base,arianagrande sweetener foundation rem beauty foundation rem beauty rem foundation foundation make up foundation cosmetics foundation recommendation foundation recommend,0.34563094,your everyday makeup questions answered,Smarter Living,
481,7275474856018201889,2023-09-05,so many reasons to love our new skincarecolor hybrid sweetener foundation available in shades tell us why you do in the comments,,0.29538766,why the cool kids can never forgive the tabi theft,Magazine,
482,7300987341072534814,2023-11-13,obsessed with fembot these days rem beauty picking a lip to match for our two year anniversary shoot,rem beauty arianagrande fembot victoria monet victoria monet ariana grande ariana grande tattoos what happened to ariana grande ariana grande asmr ariana grande edit fembot eyeshadow,0.296063,michelle williams julianne moore and salman rushdie hit new york galas,Styles,
483,7273166785292143905,2023-08-30,a sweet surprise from arianagrande on day of the sweetener shoppe in nyc,,0.38875726,new york city wine food festival celebrates  years of hiphop,Dining,
484,7272441098193145121,2023-08-28,ulta beauty flight crew sweetener foundation has landed shop our new skincarecolor hybrid as seen on founder arianagrande hereand secretly for the last years in shades instores online at ultabeautycom,arianagrande rem beauty foundation sweetener foundation ariana grande voice rem beauty foundation ariana grande foundation ariana grande makeup ariana ulta beauty rem beauty,0.31637913,popcast deluxe mailbag selena gomez bts and doja cat,Culture,
485,7271356952070884641,2023-08-25,replying to goodnightngo all thanks to our rem hydrasmooth essence niacinamide sweetener foundation is infused with our clinicallyproven signature blend of raspberry leaf extract and hyaluronic acid spheres delivering supercharged hydration instantly and over time the added niacinamide is also known to help reduce the look of pores correct dullness and mattify and brighten skin available in shades on rembeautycom,,0.39792168,retinol has many skin benefits heres how to use it,Well,
486,7271315619595734304,2023-08-25,arianagrande proudly presents sweetener foundation shades of clinicallytested skincarecolor hybrid that delivers a weightless softmatte coverage created especially for you,,0.25206167,desantis with a subtle maneuver hides his smalldollar donations,Politics,
487,7199066080059575595,2023-02-11,wait did we lowkey just start something mannequin challenge college wellesley,,0.36655506,is this fashions most knockedoff shoe design,Styles,
488,7268436860039482666,2023-08-17,easiest way to plump your lips with lip liner makeup tik tok makeup tips lip liner plump lips over lining lips lip hacks,pillow talk lip liner double lip line makeup forever lip liners makeup artist lip plumper lip liner tutorial lip liners makeup lips lip liner tricks,0.4077928,i put on lipstick for this,Styles,
489,7260946815942397230,2023-07-28,i am the brother they hid in the basement ashley look at me kal in brothers tomato ma,,0.32108152,why my father called me son daughter he she and it,Styles,
490,7261333413985291566,2023-07-29,im pretty sure were triplets ashley look at me tomato ma kal in brothers,ashley look at me look at me twin brothers ashley look at me dance look at me ashley look at me you looking ashley look at me tomato ashley look at me on subway train ashley look at me original scene ashley look at me subway q park kpop,0.2476823,pretty in pink barbie fans spill into theaters,,
491,7292063845244243242,2023-10-20,i will never recover from this,grandma cookies cookies cookie tin sewing kit grandma cookies in circle box grandpa making cookie grandparents making cookie heart shaped cookies flipping cookies halfway cookies bakery explanation cookie crust,0.41625834,monster cookies chocolate peanut butter cups and popcorn balls,Dining,
492,7292104722025090346,2023-10-20,plain and simple,,0.33943027,without getting beat,Games,
493,7290841161214774558,2023-10-17,replying to sabrinaaa double homocide,cooking food late at night sneaky corn bread cooking food late at night making food at am cooking at am africaqueenzz cornbread recipe jiffy cornbread cooking at midnight how to make cornbread,0.36318916,chicken souvlaki for dinner strawberry granola for breakfast and jalapeño poppers for halftime,Dining,
494,7299206530358955307,2023-11-08,this is like asmr low key,making food in the middle of the night making food in the middle of the night and getting caught making food at am arianna hailey arianna hailey ex boyfriend late night munchie making food in the middle of the night asmr making food people making food home made food,0.35400465,this easy pantry meal puts dreamy pasta and beans front and center,Dining,
495,7301476488421969194,2023-11-14,yall wish black squidward a happy birthday today happy birthday,,0.49292552,for an aging president a birthday with a bite,Washington,
496,7301444765579529503,2023-11-14,the pilates trainer looked so concerned lets see if i decide to try that again gym tok,pilates megan thee stallion pilates workout megan thee stallion workout pilates at home pilates black girl cobra megan thee stallion reformer pilates green juice pilates plus size,0.30192116,want to give yoga a try,,
499,7285530841789287723,2023-10-02,jk click the sound le novo headphones i got it from tik tok,disney ariat jacket headphones cheap headphones lenovo earphones headset new earphones lenovo wireless headphones affordable headphones cheap noise cancelling headphones,0.25103325,spotify gave subscribers music and podcasts next audiobooks,Business,
500,7162234830959398190,2022-11-04,i ended up picking the whxm in black but i like how the bose one look on me sony bose headphones,sony whmx bose headphones bose headphones sony wh ch sony xm earphone bose head phones the sony headphones sony headphones whmx,0.26968044,people love to hatewatch tech villains that wont hurt spotify,Magazine,
501,7166439797454605611,2022-11-15,try on all sony headphones sony headphones sony xm sony xm,,0.25946656,people love to hatewatch tech villains that wont hurt spotify,Magazine,
502,7281295125890845994,2023-09-21,im being so fr these headphones feel good and the quality is great they even foldable para ti haters make me famous haters gonna hate that s meme you gotta love meme forever always meme na tru all yun bothered head pones tik tok shop,,0.3159125,how smash mouths all star got a second wind from memes,Culture,
503,7124007966776266026,2022-07-24,the sony whxm are a work of art aesthetic sony wh xm headphones noise cancelling,,0.27945882,the new york times is reimagining sunday review,OpEd,
504,7273190783518330155,2023-08-30,these are great for kids going to the grocery store and overall just chilling around the house headphones,,0.3175828,the best kids backpacks for school,,
506,7276888546571570462,2023-09-09,if your looking for wireless headphones look no further save with brit tony coupon ing madre coupon ing with brit tony viral headphones le novo headphones tt shop savings techno blade,,0.2701456,the latest cool amenity a name brand how about porsche,RealEstate,
507,7296613168233729323,2023-11-01,check it out awesome headphones click the link for more info headphones electronics music electronic device electronic devices music devices,,0.2562096,hearing the music in black american english,OpEd,
508,7166415803041008942,2022-11-15,headset hair going crazy c ck romer viral trend,headset dent headphones dent headphone headset worst headset dent hair curls viral headphones straight hair with a dent my headphones headphone accessories,0.21365935,your scalp would like some attention please,TStyle,
510,7266488600278125866,2023-08-12,i need these headphones sony headphones apple headphones,bose headphones sony whmx apple headphones sony xm sennheiser headphones headphones skullcandy headphones apple vs sony headphones apple headphones max headphones recommend,0.27575138,the best laptop backpacks,,
511,7273185563434552622,2023-08-30,ive literally used these all day everyday since i got them young moms of tik tok wy ze headphones noise cancelling headphones,,0.35172242,why is everyone suddenly listening to a staple of my angsty adolescence,OpEd,
513,7280651097025482030,2023-09-19,this cant be cant tiff tik tok shop,headphones airpods lenovo headphones lenovo th headphones earphones bluetooth good headphones earphones wireless bluetooth wireless earphones airpods bluetooth bluetooth headset,0.26307574,apple unveils iphone  and switches to usbc charger,Business,
514,7211631792590195974,2023-03-17,decorated and ready to blast fifty fifty and new jeans apple air pods max diy,,0.25751388,wallkill ny an escape from hip and trendy,RealEstate,
515,7288461397376257311,2023-10-10,buy headphones influence r,,0.31064582,music too fast for feet,Culture,
516,7176432194708245806,2022-12-12,please tell me i am not the only one,,0.41934156,i live alone really im not that pathetic,OpEd,
517,7288787019222879530,2023-10-11,theyre so damn loud too they rly ate headphones le novo headset le novo headphones headset headphones tik tok shop tik tok shopping tik tok india tik tok shop indonesia tik tok shop sale tik tok shopping payday sale trend trending headphone headsets,,0.28680202, new songs you should hear now,Culture,
518,7154806624450923822,2022-10-15,replying to _evaarce college student review of the sony whxm wireless headphones,headphones recommended sony headphones whch review cheap headphones sony whmx sony headphones whch marshall headphones review headphone reviews sony wireless headphones review sony whch review sony headphones whxm review,0.26447016,review in peerless elite college admissions are something wicked,Culture,
519,7283632843517955371,2023-09-27,go buy these headphones rn theyre so comfortable and now dont have to worry about losing my airpods all the time,earbuds lenovo headphones headphones noise cancelling headphones headphones recommend headphones on volume up headphones recommendation headphone sounds wireless headphone bass boosted headphones,0.22853594, cheapish dorm essentials to make college life easier,,
520,7223537003797728554,2023-04-18,cute fun air pod max air pod max accessories ballet core aesthetic,airpods max headphones sony headphones headphones aesthetic airpods aesthetic headphone accessories airpods max aesthetic airpod max accessories airpods airpods max headphones,0.23198256,the best carryon travel backpacks,,
521,7286111231880989994,2023-10-04,get then before their gone tik tok shop viral headphones headset tik tok creator listen to music podcast,,0.38056618,spotify gave subscribers music and podcasts next audiobooks,Business,
522,7137504476126186798,2022-08-29,i know the sony ones have better sound and overall quality but the airpod maxs aesthetic just gets me sony apple headphones haul,airpods max beats headphones headphones aesthetic earphone head phones sony headphones the sony headphones new earphones sony airpods,0.4515649,are earbuds damaging my hearing,Well,
523,7129649912790224170,2022-08-08,favorite thrift find,,0.49801087,whats your favorite latesummer meal,Dining,
524,7292923597100797226,2023-10-22,using these over the airpods hella headphones gym headphones workout,,0.42472306,this fullbody workout fits in a backpack,Well,
525,7243918752922914094,2023-06-12,like r u kidding headphones,beats studio beats solo beats studio target bose headphones beats studio review beats studio for the gym target deals this week beats solo wireless beats studio headphones review how to get beats solo target,0.3133424,apple debuts its next big product a virtual reality headset,Business,
526,7281086174314155307,2023-09-20,my new favorite gym headphones came in the mail so happy they are indeed blutooth lol,,0.2925195, new songs you should hear now,Culture,
527,7201294625787694379,2023-02-17,honest review of the sony xm xm and the apple airpod max and which one im keeping headphones headphone review air pod max sony xm sony xm,sony xm best headphones headphones apple airpods max sony whmx headphones recommend airpod max apple headphones max sony wh ch best noise cancelling headphones,0.2555801,the playstation goggles are a win for gamers not for the metaverse,Business,
528,7287311637038583083,2023-10-07,tik tok shop le novo think plus,,0.33923292,cassidy hutchinsons subtle new style,Styles,
529,7269869451552509227,2023-08-21,the best price head phones with good quality nie cy may s nie cy may s finds tik tok made me buy it le novo headphones affordable headphones viral,,0.251895,the best laptop backpacks,,
530,7081040009331215662,2022-03-30,i can be a true pinterest girly nowthese headphones are linked on my amazon storefront in my bio btw not sponsed lol aesthetic headphones p interest girl lovers in lace,,0.30699274,gaming giant behind fortnite buys bandcamp an indie music haven,Culture,
531,7188975757279005998,2023-01-15,replying to meggyjaay are the apple headphones actually worth it time will tell but this is my take apple headphones headphone review gym outfit,,0.28182787,review poker face is the best new detective show of ,Culture,
532,7278321011509054763,2023-09-13,she rated them now hides them tik tok shop,,0.34254342,they came they shaped they shredded,BookReview,
533,7241403807752670510,2023-06-05,i know for a fact none of u clean these either but sometimes the bass boost worth it gym headphones superior or nah,headphones gym headphones earbuds for gym workout headphones bass boosted headphones gym music bass for headphones wireless earbuds gym over ear headphones for the gym soundproof headphones,0.29913798,dykes to watch out for now holding forth in your headphones,Styles,
534,7281300386495892779,2023-09-21,wireless headphones,,0.30433843,sea dogs,Games,
535,7146780954772688133,2022-09-23,i physically cannot go out without them on even if i dont need them marshall headphones,marshall headphones headphones recommended best headphones head phones earphone new earphones headphone accessories headphone sounds pretty headphones marshall headphones and speakers,0.29120445,whats the best laptop bag that doesnt look like a laptop bag,Styles,
536,7301005105090841899,2023-11-13,getting headphones to work on my ps,tiktok shop ps headset ps headphones bluetooth headphone headset headsets for gaming gaming headset ps bluetooth ps console,0.28984845,helmets off mics up nfl players discover the power of podcasts,Culture,
537,7285847832312007982,2023-10-03,i love my headphones i look gorgeous with them on para ti haters make me famous haters gonna hate tik tok shop that s meme forever always meme you gotta love meme na tru all yun bothered,,0.33514753,the whimsical yet edgy jewelry brand that celebrities love,Styles,
538,7278079399403048222,2023-09-12,this is your sign to purchase these if youre thinking about the apple heasphones,,0.32828236,what wirecutter editors learned from the  apple event,,
539,7272896681362918687,2023-08-29,for some bulky headphones apple apple headphones dupes,,0.26579022,apple revenue drops  but profit rises to  billion,Business,
540,7287289985865125166,2023-10-07,the best dollars ive spent in a while,headphones lenovo headphones lenovo th headphones headphone sounds noise cancelling headphone headphones bluetooth noise cancellation headphones underwater headphones earphones wireless in ear headphones,0.21961212,spotify gave subscribers music and podcasts next audiobooks,Business,
541,7298467547890945313,2023-11-06,especially cuh i have skullcady head phone my base is always so high loud music headphones skullcandy skullcandy crusher,skullcandy headphones soundproof headphones skull candy crusher evo skull candy earbuds best headphones headphones solved the problem by comethazine skull crushers headphones skull candy bass boosted songs,0.23844458,helmets off mics up nfl players discover the power of podcasts,Culture,
542,7296525463164423466,2023-11-01,theyre honestly not bad,,0.3141938,he says hes doing good this author strongly disagrees,BookReview,
544,7286657308560477483,2023-10-05,honest rating they get a def dont feel like headphones headphones air pod max gym headphones,,0.29325184,spotify gave subscribers music and podcasts next audiobooks,Business,
545,7178343130578685226,2022-12-17,replying to deerfoot very important detective work carter pcs tech tech tok headphones sony wh xm jenna ortega,sony whmx jenna ortega makeup headphones recommended jennartega carter pcs raycon review sony whxm reviews cost best over ear headphones headphones headphones for gym apple headphones,0.28444487,how well do you know the new york city of the beats,Books,
546,7270328080692956459,2023-08-22,new headphones moms favorite tik tok shop nina simone ray explore,,0.49727803,listen remembering peewee herman rediscover nina simone and the modern love finale,Podcasts,
548,7275817017158962463,2023-09-06,literally so much more comfortable,,0.31249583,im ok but things are terrible,OpEd,
549,7222965801404337413,2023-04-17,naaa im obsessed headphones un boxing tik tok made me buy it,,0.30381078,review where a boxers clinch is a slowdance embrace,Culture,
550,7278146576806169902,2023-09-12,letting her open her own there super comfy go buy em trend viral tik tok sample promote,,0.30782682,sasha waltzs dance company  years of giving form to feeling,Culture,
551,7169413145662934315,2022-11-23,replying to clueless_cronnie what are your favorite over ear headphones carter pcs tech tech tok gaming headphones wireless headphones,sony whmx best headphones skullcandy headphones skull candy crusher evo bose quietcomfort sony xm headphones recommended best wireless headphones headphones over ear headphones,0.29216444,people love to hatewatch tech villains that wont hurt spotify,Magazine,
552,7298731115810950443,2023-11-07,i blast music so loud in my lenovo th wireless bluetooth headohones that i really feel like im in my own world gym tok gym motivation gym life gym rat headphones tik tok shop tik tok shop must have s,,0.27258575,popcast deluxe is the pop music machine stuck in place,Culture,
553,7186460983978675498,2023-01-08,i simply refuse to start the year off with these busted up headphones beats studio beats headphones headphone aesthetic as mr as mr tok amazon finds headphones repair ear pad replacement fy page e,beats headphones beats studio pro headphones beats beats solo head dent from headset jbl headphones best headphones gym p wireless headphone sony headphones,0.2325859,sweatpants on trial how thom browne beat adidas in court,Styles,
554,7275415693678480683,2023-09-05,go get these headphones save amazing sound the noise canceling is amazing so worth it go get them link is in the video le novo headphones my momma the riot noise cancelling,,0.28754628,want to enjoy music more stop streaming it,Magazine,
555,7119918040455728430,2022-07-13,i been using my headphones daily since january and they are aesthetically pleasing headphones p interest headphones aesthetic headphones,pinterest headphones wireless headphones rhythm headphones headphones recommendation srhytm status core headphones sony headphones whmx cheap noise cancelling headphones workout headphones bluetooth headphones,0.2838685,his audio speakers are coveted by supreme mark ronson and prada,Styles,
556,7280935731508284714,2023-09-20,it even has noise cancellation babess le novo headphones rod wave,,0.3042648,for  years emanuel ax has made music sound simply right,Arts&Leisure,
557,7189788538899090734,2023-01-17,the world feels different now after getting them headphones are jblaudio,jbl headphones headphones jbl headphones bt sony headphones jbl tune bt jbl headphones bluetooth noise cancelling headphones earphones wireless soundcore headphones,0.22242437,lvmh shuffles leadership at dior and louis vuitton its top brands,Business,
558,7288266897739533610,2023-10-10,im going deaf cuz these loud as hell i gotthese for dollar literally go cop rn if u loveboobs free rio my bat pro epiphany headset air pod max dupe bluetooth headphones viral tik tok shop got it right over hyped silver headphones un boxing black girl review fy headset apple air pods max nobody s gonna know,,0.24090917,the most hyped most anticipated most gossipedabout collection is finally here,Styles,
559,7272537123243248939,2023-08-28,replying to hailey my honest review of the srhythm nc headphones,srythm nc headphones srythm headphones headphones srhythm nc best headphones headphones recommend wyze headphone apple headphones max airpods max best affordable headphones,0.28136832,the best laptop backpacks,,
560,7286161706747743531,2023-10-04,these headphones are so cute and a need if you want a pair of headphones recommend,,0.29504508,spotify gave subscribers music and podcasts next audiobooks,Business,
561,7185675179761208619,2023-01-06,scare funny kallijohowe,scaring people prank under bed scaring people prank under bed goes wrong jumpscares to scare you scaring people scaring people prank scare cam scare scare prank scare prank under the bed people scaring other people,0.31177017,two illinois paramedics charged with murder in patients death,Express,
562,7241779449765678379,2023-06-06,yes yes yessss on my as under as seen on tiktok amazon amazon must have s amazon fa vs amazon favorites amazon travel amazon travel must have amazon prime travel must have s plane must have s headphone bluetooth headphones,headphones amazon travel must haves bluetooth headphone travel must haves travel headphones for airplane amazon travel favorites bluetooth headset travel accessories bluetooth wireless earphones,0.3381896,apple debuts its next big product a virtual reality headset,Business,
564,7295163669913275694,2023-10-28,pretty good tbh,,0.3214701,kind of belt,Games,
565,7188685716266700075,2023-01-14,headphones be making me think im in an edit,headphones skull candy headphones headphones to school headphones recommended wearing headphone to school earbuds skull candy earbuds headphone sounds in ear headphones headphone accessories,0.2113058,speaker speaker what do you see i see maga looking at me,OpEd,
566,7294034217497840938,2023-10-25,i feel like the main character now headphones,headphones lenovo headphones headphone sounds new earphones headphone accessories bluetooth earphones wireless earphone over ear headphones retro headphones soundcore headphones,0.26019886,spotify gave subscribers music and podcasts next audiobooks,Business,
567,7197614975601560878,2023-02-07,now this week only link in bio trending tik tok made me buy it,headphones apple headphones max wireless headphones things tiktok made me buy headphones bluetooth tiktok made me buy it items bluetooth wireless earphones tiktok made me buy headphones recommend tik tok made me buy it,0.294086,the playstation goggles are a win for gamers not for the metaverse,Business,
568,7269717203778522414,2023-08-21,headphones that will stay on during your workout,,0.5401912,how you should change your workout once you hit ,Well,
569,7209775287645719854,2023-03-12,my college student comparison of the sony whxm and sony whxm headphones,sony whmx sony xm sony headphones sony whchn review headphones sony wh ch beats headphones headphones recommend jbl headphones sony whmx price,0.19270691,adidas drops trademark dispute with black lives matter,Express,
570,7286538936330095914,2023-10-05,in case youre looking for headphones,,0.31273678,the perfect betweenmeals snack to throw in your bag,Dining,
571,7276869612954832174,2023-09-09,they so tuff it give my dreads a power up tiff tik tok shop,,0.36601657,theyre tiny theyre toony theyre packing off to uni,Weekend,
573,7294646498527153451,2023-10-27,plump lab lips plump lab lip plumper review viral,,0.31355008,confessions of a poptarts taste tester,Dining,
574,7301107466840984878,2023-11-13,lab lip plump tik tok shop promote beauty lip lip plump,,0.44752324,how to apply lipstick the right way,TStyle,
575,7175056307471355178,2022-12-09,haha this is so fun be ambo beambo,,0.38381955,that sounds super plausible,Games,
576,7284715733458685227,2023-09-30,i suggest you try it out a few people have already tried to buy mine from me but i told them i must do my videos first,,0.25331923,when i stopped trying to selfoptimize i got better,OpEd,
578,7286268444226620718,2023-10-04,plump lab inyeccion labial lip plumper plumber plumper lips lip in yec t ions lip glow lip in yec t ions tik tok tik tok shop,,0.24134901,fda plans to ban hair straighteners with formaldehyde,Science,
579,7105052447642651950,2022-06-03,perfect plump lip application hack makeup,,0.36669075,revlon a makeup staple for generations files for bankruptcy,Business,
580,7286488267208330527,2023-10-05,the viral plump lab lip plumper sponsored plump lab review lip plumper,,0.32533932,review nicole scherzinger captivates in a daring sunset boulevard,Culture,
581,7289518383656209697,2023-10-13,i cant believe her lips went that big,lip plumpers lips lip plumper video lip plumping gloss red lip gloss lip plumbers gloss red lips lip plumping booster gloss lip pumps gloss lip gloss,0.24115412,review nicole scherzinger captivates in a daring sunset boulevard,Culture,
582,7298858413662981419,2023-11-07,went from no lips to juicy ones gift from tik tok shop viral quin yes ha blow this up trending fy ppp rel a table lip plumper,,0.31870034,teleprompter makeup gavel art auctions become mustsee tv,Culture,
583,7228677401142709546,2023-05-02,replying to gelithalia this is the most craziest lip plumpers ive tried amd its from the dollartree ionicosmetics lip plumper affordable makeup dollar tree makeup finds dollar tree haul affordable lip plumper extreme lip plumper makeup transformation lip plumper challenge makeup challenge,dollar tree makeup dollar tree lip plumper dollar tree finds dollar tree beauty finds lip plumper video lip plumping gloss lip plumping booster gloss dollar tree haul lip plumbers gloss,0.2138355,can you guess these  wacky words from the scripps spelling bee,Projects and Initiatives,
584,7288808974634192171,2023-10-11,lip plumper,,0.3294695,light spray,Games,
585,7113297728788057387,2022-06-25,maximum vs extreme lip plumper lip plumping gloss lip plumper challenge too faced cosmetics too faced too faced lip injection lip injections lip injection too faced too faced max plump too faced lip injection extreme makeup review first impression makeup tips beauty to ks mango moni ica too faced,essence lip plumper best lip plumper too faced lip plumper too faced cosmetics lip plumping gloss lips lip pumps gloss too faced lip plumper maximum lip plumbers gloss,0.28538167,revlon a makeup staple for generations files for bankruptcy,Business,
586,7297801726243999019,2023-11-04,not gon lie it did give a good sting tik tok shop ugc ugc creator ugc content creator lip plumper lip lab lip plumper,,0.34421286,how to apply lipstick the right way,TStyle,
587,7109932255371480325,2022-06-16,this one is extreme if you like plump lips this one is for you lip plumper plump it juicy lips plump lips plumper grow lips makeup tingly plump it gloss lip filler gloss plumpit,,0.26704422,all glammed up,Styles,
588,7286500978239524139,2023-10-05,its giving kylie jenner lip challenege lip plumper viral,,0.3974864,popcast deluxe britney spears tells  some,Culture,
589,7194184336608955694,2023-01-29,im dying guys this works,lip plumping device lip plump lip plumbers lips lip plumper video lip plumping gloss lips products lip plumping booster gloss lip pumps gloss lip plumbers lip gloss,0.46809497,how bad is it to share lip products,Well,
590,7140356025483447598,2022-09-06,this is the strongest lip plumper i have ever used its by scrandie beauty and its very strong you can see my results how big my lips got its one of my favs at the moment for my lips viral makeup lip plumper affordable makeup,scrandie beauty lip plumper lip plumper scrandie lip plumper scrandie lip lip products lips lip plumper video viral lip products lip plumping gloss lip plumping booster gloss,0.2918987,fda oks daxxify an antiwrinkle drug and botox competitor,Science,
591,7297402751015800106,2023-11-03,it worked tho lips lip filler check lip gloss lip plumper,,0.49765626,how to apply lipstick the right way,TStyle,
592,7272567771223870762,2023-08-28,i can still taste this lip plumper it went in my mouth dr dennis gro slips lip plumper dr denny braces lip plumping lip plumping gloss layers challenge layer slip gloss,lip plumper layers challenge lip plumping gloss lip gloss lips lip plumper video lip plumbers gloss lip gloss videos lip plumping booster gloss lip pumps gloss,0.4292299,i put on lipstick for this,Styles,
593,7278434877047950634,2023-09-13,putting yall on,,0.33867973,being there,OpEd,
594,7273970999270575406,2023-09-01,this lip filler is crazy lip filler lip plumper lips lip gloss,,0.31041282,your everyday makeup questions answered,Smarter Living,
595,7286254598304664875,2023-10-04,works in seconds lip plumper lip plump,,0.27643272,popcast deluxe britney spears tells  some,Culture,
596,7260623786570157358,2023-07-27,buy at your own risk stay tuned for reviews on more colors so much stronger than too faced honestly i love too faced but these made my lips more plumped also these are cheaper so thats a win lip plumper,,0.34432864,yara shahidis favorite red lipstick  and the rest of her beauty routine,TStyle,
597,7297342714042010923,2023-11-03,you want some plump lips review lip plumper,,0.47075626,how to apply lipstick the right way,TStyle,
598,7148270485506313518,2022-09-27,this is insane but the results makeup lip plumper plumpit,amazon lip plumper too faced lip plumper plumpit grande lip plumper lip plumpers lip makeup lip plumper video lips plump it review lip plumping gloss,0.29390913,fda oks daxxify an antiwrinkle drug and botox competitor,Science,
599,7297101307565985067,2023-11-03,results at the end lips burning but it definitely did what it was supposed to fy p lip plumper,,0.41587663,how to apply lipstick the right way,TStyle,
600,7105482305606585646,2022-06-04,testing out another lip plumper vc mikayla nogueira lip plumper lip plump lip plumping lip injections lip injection tik tok made me buy it tik tok made me mi kay la nogueira,,0.29804897,kim kardashians new skin care line is not for quitters,Styles,
601,7299896076306287914,2023-11-10,she kinda turned my lips on fire but it works dopamine kisses,,0.33638293,her clothes fabulous her face a fungus,Styles,
602,7291314775458352430,2023-10-18,it burned so good xyz bca lip plump,disney lip plumper lip plumper gloss tiktok lip plumber lipgloss tiktok lip plumper best lip plumper lip gloss lip plumper on thin lips lip products lip plumper video,0.2324766,how many face products do i really need,Well,
603,7294673278084369706,2023-10-27,why my lips tingling should ve stayed in your lane shouldnt of played with the gang blowup funny plump gloss lip plumper putting lip plumper on him blowup viral dont make me mad bf couples relationships,,0.30515218,why people love to watch influencers get punched in the face,Magazine,
604,7298047030285339946,2023-11-05,do i even need to get my lips done viral lip gloss tik tok shop cyber monday tik tok shop black friday plump lab lip plumper lip plumping lip gloss lip plumping gloss juicy lip lip injection gloss green screen,,0.46334434,how to apply lipstick the right way,TStyle,
606,7271005400051535150,2023-08-24,viral,the lip label review lip plumper the lip label the lip label on small lips lip label plumper lip pumps gloss lip label the lip label plumper viral lip products lip products,0.41238028,i put on lipstick for this,Styles,
607,7286140538380717354,2023-10-04,inyeccion labial tienes que probarlo lip plumper plumber plumper lips plumper lips lip in yec t ions lip glow,,0.23871224,popcast deluxe britney spears tells  some,Culture,
608,7264988195614428459,2023-08-08,my lips are still burning small business viral lip gloss business trending lip plumper,buldak samyang sauce on lips buldak samyang sauce lip plumper strongest lip plumper boss up cosmetics diy lip plumb lip plumper gloss lip products lipgloss lips,0.4675674,i put on lipstick for this,Styles,
609,7291027298822835502,2023-10-17,the only plumper that actually works,,0.44301552,no better than a placebo,OpEd,
610,7194607401562148138,2023-01-30,stitch with caileneasely life hack to temporarily plump your lips life hack life hacks lip plumper lip plumping lip plump,peppermint oil on lips lifehack plump lips food grade peppermint oil lip gloss peppermint oil in lip gloss lips lip plumping gloss lip gloss caileneasely stitch lip plumper video,0.42329487,how bad is it to share lip products,Well,
611,7275839661321325870,2023-09-06,soo good lip plumpe,,0.2861299,shakespeares sublimely disturbingly smutty effect must endure,OpEd,
612,7187480721181674758,2023-01-11,layers of extreme lip plumper viral makeup challenge using toofaced extreme lip plumper,layer challenge lip plumper layers of lip plumper lip plumper gloss too faced makeup lip plumbers lip gloss lip plumper video lips lip plumping booster gloss,0.45932013,how bad is it to share lip products,Well,
613,7299157741690703150,2023-11-08,i mean it slays tho lip plumper,,0.48034385,how to apply lipstick the right way,TStyle,
615,7284378270370401579,2023-09-29,a temporary lip filler get yall one of these lip plumper,,0.2812998,your everyday makeup questions answered,Smarter Living,
