video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified
7269973057052347694,2023-08-21T22:48:36,47,US,,807200,3242,1010,6300000,#PepperoniStuffedCheesyBread @Domino’s ,False,,messijross,Messi,,,,,,False
7335902243700378926,2024-02-15T13:48:11,9,US,"i think this little life, just ate half my food, i just ate half, Cheesy Bread, bread, Tiny Food Cooking, Pepperoni Roll, What I Ate, small dogs, Making Bread",57800,272,1156,1200000,i think i like this little half of my pepperoni stuffed cheesy bread,True,,dominos,Domino’s,,,,,,True
7333335992956407083,2024-02-08T15:49:36,12,US,"pizza hut, Pizza Hut Roof, valentine's day, valentines baking, pizza hut melts, galentines activities, Pizza Hut Cinnamon Rolls, valentines day decor, galentine's ideas, me on valentine's day",9325,63,151,229300,who’s doing this for valentine’s/galentine’s this year? 🙋‍♀️💕,True,,dominos,Domino’s,,,,,,True
7332235835242237230,2024-02-05T16:39:51,6,US,"this could be us, Dominos",11600,59,172,637800,this could be us but u playin,True,,dominos,Domino’s,,,,,,True
7329544088645012779,2024-01-29T10:34:29,34,US,"Dominos, dominos pizza, pizza pasta dominos, Working At Domino's Pizza, Domino Effect In Crowds",44400,1327,1021,52700000,to get you hype for our Perfect Combo deal my coworkers made this MV for u (entirely in POWERPOINT so show some love for the Combroz 👏🔥),True,,dominos,Domino’s,,,,,,True
7329994761358560558,2024-01-30T15:43:59,0,US,"Working At Domino's Pizza, Pizza Hut Deal, Furniture Deals, dominos pizza",4999,85,249,67600,crying rn cuz they can’t enjoy this deal,False,,dominos,Domino’s,,,,,,True
7267294173005499694,2023-08-14T17:33:17,43,US,"papa john's dough guy, Dominos, Dominos Pizza, pizza, making pizza, pizza hut, making dominos pizza, How To Make Pizza Dough, little caesars pizza, bbq chicken pizza",278100,2297,6775,78100000,an artist and his muse: Memphis BBQ Chicken ,True,,dominos,Domino’s,,,,,,True
7319799292586102022,2024-01-03T04:19:46,22,ID,"like i do, like i do dance, like i do tutorial, like i do dance tutorial, like i do dance trend, like i do tutorial dance step, like i do mirrored, like i do enhypen, dance your style, like i do lyrics",73700,1500,138,1700000,like i do dance tutor #likeidochallenge #likeido #dancetutorial #tutor #tutorial #dance ,False,,srah.rahs,icha♡,,,,,,False
7324279038170778882,2024-01-15T06:03:33,14,KR,"like i do, jay enhypen, like i do tutorial dance, Niki Enhypen, like i do tutorial, like i do dance, jungwon, Niki, like i do dance trend, Jay",5400000,84000,98600,34100000,Like I do🧡🧡🧡  #JUNGWON #NI_KI #JAY #ENHYPEN,False,,enhypen,enhypen,,,,,,True
7335395769794481409,2024-02-14T05:02:06,9,KR,"Sunoo, sunoo manly mode, Niki Enhypen, Sunoo Edit, jay enhypen, i need u enhypen, enhypen i need u bts, sunghoon enhypen, Sunoo Kpop, Sunsun ENHYPEN",1600000,18400,28200,8200000,"윙크,,😉 #SUNOO #ENHYPEN ",False,,enhypen,enhypen,,,,,,True
7334576363539533057,2024-02-12T00:02:23,15,KR,"Jake ENHYPEN, jungwon, water, Jungwon Enhypen, Jungwon Edit, jungwon tiktok account, ENHYPEN Edits, jake edit, Jake ENHYPEN Edit, water by tyla",4400000,45200,73800,21500000,물🌊 #JUNGWON #JAKE #ENHYPEN ,False,,enhypen,enhypen,,,,,,True
7321711487834246401,2024-01-08T08:00:06,12,KR,"jake enhypen, Jungwon, Jungwon Enhypen, Jungwon Edit, jake edit, jungwon leader mode, enhypen members, Enhypen Edits, jungwon birthday, Jake ENHYPEN Edits",4900000,80700,71100,28200000,🕺🏻1000% #JUNGWON #JAKE #ENHYPEN ,False,,enhypen,enhypen,,,,,,True
7336051543977757994,2024-02-15T23:27:15,33,US,"Sunoo, jungwon, Jungwon Enhypen, Enhypen Sunoo, Jake Enhypen, Jungwon And Sunoo, Sunoo Singer, High Note, Jungwon Singer, Enhypen Performance",8663,165,94,80900,IM ACTUALLY NOT OK #jungwon #jake #sunoo #enhypen ,False,,sunsville,Yovanna ☆彡‧₊˚,,,,,,False
7304266764731288838,2023-11-22T07:45:35,40,PH,"jakewon, enhypen mission game, jake feeding enhypen, jake and jungwon, Jungwon Enhypen, Jake - Enhypen, Jungwon Edit, jake sulking, jake edit, jake mission feed members",108500,335,95,544100,"All of the members, only Jungwon could eat the food offered by Jake. He couldn't resist him. #jakewon #jake #jungwon #enhypen #foryou #fyppppppppppppppppppppppp #xybca ",False,,jaeju__,ⓘ 𝐉𝐚𝐞𝐣𝐮 | 𝐉𝐚𝐤𝐞𝐰𝐨𝐧,,,,,,False
7331894559816879391,2024-02-04T18:36:11,137,US,"Cirkul Water Bottle, cirkul, cirkul honest reviews, cirkul flavors, Cirkul Water Bottle Flavors, water bottle, drinkcirkul, Flavored Water Bottles, water, Flavored Water",16000,86,0,2200000,Thank you @Cirkul for making these so good that i reach my water goals!✨ #cirkulinfluencer #drinkcirkul #cirkul #cirkulwaterbottle ,True,,faithcagnina,FAITH CAGNINA🪩,,,,,,False
7293756670579182891,2023-10-25T01:01:31,39,US,"tyla, tyla speaking isizulu, Jungkook Tyla Water, tyla boyfriend, tyla speaking her language, tyla water, tyla and chris brown kissing, water dance tyla boyfriend reaction, tyla interview, tyla jimmy fallon",4000000,48300,16900,48200000,@Tyla makes her Tonight Show debut with “Water” 💦 #FallonTonight #Tyla #Water #TylaWater ,False,,fallontonight,FallonTonight,,,,,,True
7331697840235875585,2024-02-04T05:52:17,18,KR,"Jay Enhypen, Sunoo, sunoo manly mode, Jay, niki enhypen, enhypen in philippines, Jungwon Enhypen, sunoo admitting he dated a guy, Sunoo Edit, enhypen members",5100000,63900,70300,26300000,🫱 😎🫲 #JAKE #JAY #SUNOO #ENHYPEN,False,,enhypen,enhypen,,,,,,True
7315787604543278341,2023-12-23T08:52:20,59,PH,,373500,2758,3757,3100000,SB19 shows JVKE their verse.🔥  Let us know what you think about our collab! 🤙🏻 #JVKExSB19 #JVKE #SB19 #SB19_PABLO #SB19_JOSH #SB19_STELL #SB19_KEN #SB19_JUSTIN,False,,officialsb19,SB19 Official,,,,,,True
7332080849128606982,2024-02-05T06:38:26,27,PH,"sb19 official, Sb19, show break sb19, SB19 Ken And Stell, Pablo Sb19, sb19 funny moments, josh in sb19, Coach Stell Sb19, SB19 Pablo With Joy Ligaya, SB19 Performance at AAA 2023",52700,239,696,351200,"📺 [SHOWBREAK F!VE - EP. 6] 'Pag yan di mo pa nalasahan, ssob. Watch it here 🔗 https://www.youtube.com/watch?v=lbpAGB4ijKo&t=106 #SB19 #SHOWBREAK #SB19SHOWBREAK ",False,,officialsb19,SB19 Official,,,,,,True
7242157287677250821,2023-06-07T23:49:06,27,PH,"sb19, gento live performance, Pablo Sb19, sb19 official, gento dance tutorial, gento lyrics, justin sb19, sb19 members, ken sb19, SB19 Ken And Stell",731100,12100,8517,8200000,1 day ‘til the release of PAGTATAG! EP. Mag GENTO GENTO muna tayo while waiting. 🫣 #SB19PAGTATAG #PAGTATAG #SB19 #SB19GENTO #GENTO ,False,,officialsb19,SB19 Official,,,,,,True
7331357307810417925,2024-02-03T07:50:44,27,PH,"sunghoon dance gento, Sunghoon, jay gento dance, enhypen in philippines, jay enhypen, sunghoon enhypen, Niki Enhypen, Sunghoon Edit, Park Sunghoon, Park Sung-hoon Edits",520700,6647,2136,2400000,SUNGHOON DANCING GENTO [ #fyp #sunghoon #enhypen ],False,,enhy4lyfers,ramyeonz,,,,,,False
7331564987837615361,2024-02-03T21:16:46,26,KR,"Sunghoon, sunghoon dance gento, sunghoon enhypen, Jay Enhypen, Sunghoon Edit, enhypen in philippines, jay gento dance, niki enhypen, sunghoon ice skating, enhypen concert",4300000,67400,87600,21100000,Let’s GENTO #SUNGHOON #ENHYPEN ,False,,enhypen,enhypen,,,,,,True
7287803132329889032,2023-10-08T23:58:18,14,KR,"jake i don't give a f members reaction, jake enhypen, Niki, niki and eunchae, niki dancing, niki i don't give a f, jake and niki, Jake ENHYPEN Edit, jake saying f word, niki abs",3600000,102900,40100,19000000,🔥🔥🔥🔥 #ENHYPEN #JAKE #NI_KI ,False,,enhypen,enhypen,,,,,,True
7261620593986997505,2023-07-30T10:36:42,18,MY,,363200,10200,1276,1300000,The way everyone is agreeing without saying anything 😭😂😂 #jake ##ni_ki #enhypen ,False,,skyyhigh_,riki lover 🐥,,,,,,False
7331320963642051847,2024-02-03T05:29:45,12,KR,"enhypen concert now live, enhypen live concert, Jake ENHYPEN, enhypen concert feb 3, enhypen concert feb 3 live stream, NIKI, enhypen concert, jake acne scars, jake and niki, enhypen in philippines",2500000,44600,42100,13100000,Ready? 🩻⛓️ #ENHYPEN #JAKE #NI_KI,False,,enhypen,enhypen,,,,,,True
7247448582729633030,2023-06-22T06:02:03,15,ID,,21100,189,66,387000,ini yang bikin aku suka sama kamu Jake😍😍#jakeenhypen #xyzbca #4u #beranda ,False,,senjaprytamaadhistareyna,jennierubyjane,,,,,,False
7329843060668501250,2024-01-30T05:54:45,9,KR,"Jake ENHYPEN, jungwon, jake enhypen staring at muslim girl, Jungwon Edit, jake and jungwon, enhypen in philippines, Jungwon Enhypen, jungwon birthday, jake edit, Jungwon And Sunoo",2900000,36700,45300,13600000,2 of 💖 #JUNGWON #JAKE #ENHYPEN ,False,,enhypen,enhypen,,,,,,True
7329519725682199810,2024-01-29T09:00:04,11,KR,"Sunoo, sunoo manly mode, niki enhypen, jay enhypen, sunoo being feminine, Sunoo Edit, Jungwon Enhypen, Enhypen Sunoo, ENHYPEN Edits, Sunoo Masculine Side",3600000,33000,50200,17300000,🤍 #SUNOO #ENHYPEN ,False,,enhypen,enhypen,,,,,,True
7326889249507200257,2024-01-22T06:52:28,16,KR,"Jay Enhypen, Niki Enhypen, sunghoon, Jay, NIKI, sunghoon enhypen, jay enhypen edit, enhypen members, Sunghoon Edit, niki abs",4000000,63000,59700,21400000,"1,2,3 Let's go😎 #SUNGHOON #NI_KI #JAKE #JAY #ENHYPEN",False,,enhypen,enhypen,,,,,,True
7324974028131716354,2024-01-17T03:00:23,12,KR,"Niki Enhypen, NIKI, jay enhypen, niki dancing, niki edits, niki tattoo enhypen, niki and sunoo, niki like this, sunghoon enhypen, Enhypen Edits",2500000,49300,37300,12300000,❤️‍🔥 #NI_KI #ENHYPEN,False,,enhypen,enhypen,,,,,,True
7324622151309430017,2024-01-16T04:14:59,21,KR,"heeseung, Jay Enhypen, littlebit, you like me a little bit, jungwon you like me a little bit, sunghoon enhypen, Jay, jungwon little bit, txt little bit, txt hey girl you like me a little bit",3800000,86400,101000,18600000,"ENGENE, you like me a little bit?🩷  #HEESEUNG #JAY #JAKE #SUNGHOON #ENHYPEN",False,,enhypen,enhypen,,,,,,True
7252650454193163547,2023-07-06T06:28:00,12,GB,"Marriage, Marriage TikTok, Married Life, Married Life Videos, scratch, Scenes From A Marriage, My Happy Marriage, Marriage Story, Marriage Revelations, car cleaning",2900000,331800,14000,32200000,7 years of marriage out the window 🗑,False,,railey.tv,railey.tv,,,,,,False
7275428857270799659,2023-09-05T15:39:52,70,US,"jaw drop makeup girl, jaw drop makeup, why is zombie ghosts jaw broken, jaw drop, jaw drop girl, jaw drop makeup for actor, jaw drop makeup girl sfx soup, jaw drop in real life, Brain Not Braining, braces",388900,11300,3075,9200000,Her Jaw Is Completely BROKEN?! 😅😳😬 #fyp #teeth #dentistry #braces #health #reaction,False,,thebentist,The Bentist / Orthodontist 🦷,,,,,,True
7255180834372717826,2023-07-13T02:07:10,15,AU,"little bit, little bit drake, little bit lykke li, i would do it push trigger, and for you i'll keep my leg, Lykke Li, little bit sped up, little bit letra español, little bit edit audio, little bit lyrics",309100,7050,634,3100000,#littlebit; lykke li. || #music #lyrics #spedup #audios #song #spedsong #nightcore #reminiscing #spotify #trending #songrecommendations ,False,,.lovespotify,*ੈ✩‧₊˚,,,,,,False
7171920736074878214,2022-11-30T16:15:28,22,NL,"just a little bit, just a little bit 50 cent, just a little bit edit audio, elijah mikaelson, 50 Cent Songs, edits audio, 50cent, audios for edits, 50 cent sped up, just a little bit edit",44400,928,98,999100,requested by @porcha_14 #editaudio#audioforedits#spedup#speedup#songs#audios#sounds#50cent#justalilbit#tvd#tvdu#thevampirediaries#theoriginals#legacies#elijahmikaelson#danielgillies ,False,,gldsfakeaudio,LOLA ⭑,,,,,,False
7323218541455625474,2024-01-12T09:28:13,24,KR,"heeseung, heeseunglee64, Niki, niki enhypen, enhypen dance break, enhypen gda dance break, Heeseung Edit, jay enhypen, Ni-ki From Enhypen, Heeseung - ENHYPEN",2000000,25900,24600,12800000,💥38th GDA Dance break💥 #HEESEUNG #NI_KI #ENHYPEN ,False,,enhypen,enhypen,,,,,,True
7323210751487872257,2024-01-12T08:57:57,23,KR,"Jungwon, jay enhypen, enhypen dance break, enhypen gda dance break, jungwon dance, Jungwon Enhypen, niki enhypen, Jay, jungwon abs, ENHYPEN Edits",3200000,30100,34200,15800000,🕺🏻38th GDA Dance break🕺🏻 #JUNGWON #JAY #JAKE #ENHYPEN,False,,enhypen,enhypen,,,,,,True
7222447706608799019,2023-04-15T21:06:00,35,US,,83100,463,2624,1200000,Should name drop #yslseulgi #ive #ivekpop #ivekitsch # #kpop #fyp,False,,yslseulgi,Michael,,,,,,False
7290113049980161288,2023-10-15T05:21:58,73,JP,"ive, kpop, leeseo baddie, baddie ive, leeseo, gaeul baddie, Ive.official, baddie ive lyrics, baddie dance tutorial, Liz Ive",581700,7150,2960,9300000,#ive #ivebaddie #baddie #アイブ #kpop #kpop好きな人と繋がりたい #kpop雑食 #kpop雑食オタと繋がりたい #おすすめにのりたい #おすすめ #歌詞 #歌詞動画 #歌詞和訳 ,False,,_mayselle.__,☁️𓈒 𓂂𓂃𓈒𓏸︎︎︎︎,,,,,,False
7335703711852825874,2024-02-15T00:57:03,13,KR,"ive, Ive.official, Rei Ayanami, rei kawakubo, Rei Batsubami, IVE Gaeul, Rei From IVE Performance, rei zero, Suwa Rei, liz ive",299900,2231,2901,1700000,Pov:My unnie is 지구스타 #IVE #아이브 #アイヴ #REI #레이 #レイ,False,,ive.official,IVE.official,,,,,,True
7329824993167133957,2024-01-30T04:44:34,8,ID,"wonyoung, wonyoung iphone, wonyoung phone case, wonyoung edit, Jang Won-young, Jang Won-young - IVE, wonyoung iphone samsung, Jang Won-young - IZ*ONE, Iphone, wonyoung using samsung",149200,188,312,1800000,she still using samsung 2 days ago on her story 😂 #wonyoung #ive #jangwonyoung #장원영 ,False,,nyeonglovers,wonyoung ichon,,,,,,False
7331017382829542662,2024-02-02T09:51:40,14,ID,"sunghoon, ive, sunghoon saying wonyoung is his type, Wonyoung And Sunghoon, sunghoon wonyoung behind the scene, sunghoon with girls, sunghoon enhypen, Park Sunghoon, Jang Won-young, sunghoon and wony",97000,739,820,982600,its a win for me jangkku behind tiktok 😭😭 #sunghoon #wonyoung #jangkku #장꾸즈 #enhypen #ive #fyp ,False,,strawberlliee,— tiramicu 𐙚,,,,,,False
7135774667503095046,2022-08-25T07:30:16,117,PH,"wonyoung and sunghoon performance, wonyoung, Jang Won Young, wonyoung and sunghoon, Park Sunghoon, Sunghoon - Enhypen, Jang Won-young - IZ*ONE, sunghoon staring at wonyoung, sunghoon and wony, Ive Wonyoung",166800,458,493,938400,part 2 soon lol i got classes.. can't edit longer than this atm 😆 #jangkku #wonyoung #sunghoon ,False,,packayeji,packayeji 📦,,,,,,False
7330419102734880018,2024-01-31T19:10:06,21,KR,"wonyoung, all night ive, all night, we could do this all night jj, Ive.official, ive, all night original, wonyoung ive, sunghoon and wonyoung, Sunghoon Edit",2900000,24900,30200,16100000,🏦🎤🌃 #AllNightChallenge with #ENHYPEN #SUNGHOON #IVE #아이브 #アイヴ #JANGWONYOUNG #장원영 #ジャンウォニョン #ウォニョン #엔하이픈 #성훈 #장꾸즈 #IVExSaweetie #IVEAllNight #AllNight #PopGoRock #NEWMUSIC,False,,ive.official,IVE.official,,,,,,True
7321664767381228801,2024-01-08T04:58:50,22,KR,"ive, wonyoung, sunghoon being so protective of wonyoung, 장꾸즈 translation in english, sunghoon and wony, Wonyoung And Sunghoon, Sunghoon Edit, sunghoon enhypen, Jake Enhypen, sunghoon ice skating",4600000,63200,89700,29500000,Sweet #장원영 🤫 #장꾸즈 #JANGWONYOUNG #아이브 #IVE #SUNGHOON #ENHYPEN #SweetVenom,False,,enhypen,enhypen,,,,,,True
7319797861611244802,2024-01-03T04:14:18,8,KR,"jay accidentally show his phone in sunoo live real video, Sunoo, jay accidentally show his phone in sunoo live, Jake ENHYPEN, Sunoo Edit, Jay, Enhypen Edits, Jungwon Enhypen, ソヌ enhypen, ソヌ かわいい",3500000,42700,70300,21700000,ㅎㅎ #SUNOO #ENHYPEN ,False,,enhypen,enhypen,,,,,,True
7306579808853445890,2023-11-28T13:21:27,12,NZ,,8006,34,24,143800,Shotaro and Sunghoon look really close. #riize #enhypen #shotaro #sunghoon #fyp ,False,,mini_briize,mini_BRIIZE,,,,,,False
7316855841641090306,2023-12-26T05:57:47,23,KR,"RIIZE, siren riize, Niki Enhypen, 쇼타로 춤, Nishimura Riki, Ni-ki From Enhypen, Siren Song By Riize, ニキダンス, riize ウォンビン, Ni-ki Edits",1800000,24200,26400,8900000,우린 이 심장을 뒤흔드는 rock #RIIZE #라이즈 #SHOTARO #쇼타로 #ENHYPEN #엔하이픈 @enhypen  #NI_KI #니키 #Siren,False,,riize_official,RIIZE,,,,,,True
7316871707254377729,2023-12-26T06:59:20,25,KR,"riize, niki enhypen, sweet venom dance, Jay Enhypen, sunghoon enhypen, Nishimura Riki, Ni-ki From Enhypen, niki and gabi, NIKI Concert, niki enhypen grandmother",2200000,19100,20300,12800000,Sweet #쇼타로 🤫 #SHOTARO #라이즈 #RIIZE #NI_KI #ENHYPEN #SweetVenom,False,,enhypen,enhypen,,,,,,True
7316539049970240770,2023-12-25T09:28:32,18,KR,"heeseung, Jungwon, yeonjun woop woop dance, jake enhypen, Jungwon Edit, heeseung edit, Jungwon Enhypen, Heeseung - ENHYPEN, Ni-ki From Enhypen, enhypen backup dancer",3100000,41500,46600,19600000,Let’s 왁왁왁☃️ #ENHYPEN #JUNGWON #HEESEUNG ,False,,enhypen,enhypen,,,,,,True
7336057560581131526,2024-02-15T23:50:08,23,TR,"Jake ENHYPEN, ENHYPEN Edits, Sunghoon, Jake Enhypen Edits, ENHYPEN - Sunghoon, Park Sunghoon, jake edit, Sunghoon Edit, Park Sung-hoon Edits, Jake Sim Edits",9203,57,18,38900,good morning dear jakehoonist🐩🐕 #jakehoon #jakehoonedits #sungjake #sungjakehoon #ENHYPEN #engenes #engeneenhypen #JAKEHOON #jakehoonedit #fyp #fypシ #kpopforyou #enhypenedits #fytp #enhypenengene #fytpppppppppppppppppppppppppp #kpopedits100 #zc ,False,,ikeuhonnie0.0,𝒊 𝒌 𝒆 𝒖 𝒉 𝒐 𝒐 𝒏˚ʚɞ˚,,,,,,False
7335809614274923781,2024-02-15T07:47:58,21,TR,,5432,46,37,26600,jakehoon tested those around them with gayness☺️ #jakehoon #jakehoonedits #sungjake #sungjakehoon #ENHYPEN #engenes #engeneenhypen #JAKEHOON #jakehoonedit #fyp #fypシ #kpopforyou #enhypenedits #fytp #enhypenengene #fytpppppppppppppppppppppppppp #kpopedits100 #zc ,False,,ikeuhonnie0.0,𝒊 𝒌 𝒆 𝒖 𝒉 𝒐 𝒐 𝒏˚ʚɞ˚,,,,,,False
7316532362915974401,2023-12-25T09:02:29,13,KR,"Jake ENHYPEN, Sunghoon, Sunghoon Ice Skating, sunghoon enhypen, enhypen holding sunoo's waist, Sunghoon Edit, Jake ENHYPEN Edit, Enhypen Edits, jake edit, jake and felix",2900000,37700,28900,14300000,#첫눈챌린지 ❄️ #ENHYPEN #JAKE #SUNGHOON ,False,,enhypen,enhypen,,,,,,True
7304981743868579073,2023-11-24T06:00:07,23,KR,"Yeonjun, sweet venom tutorial, Niki Enhypen, Niki, sweet venom dance, sweet venom lyrics, yeonjun and niki, sweet venom bella poarch, Yeonjun Edit, bella poarch enhypen",2300000,33700,15200,10400000,Sweet #연준 🤫 #YEONJUN #TXT #투모로우바이투게더 #NI_KI #ENHYPEN #SweetVenom  ,False,,enhypen,enhypen,,,,,,True
7051029322404072731,2022-01-08T21:34:56,46,PH,,1295,8,5,13300,Bangchan talks about Soobin & Jungwon ♡ #bangchan #soobin #jungwon #txt #fyp #foryoupage #viral,False,,moatism,taehy/them,,,,,,False
7050787508895960347,2022-01-08T05:56:34,19,ID,,111300,1465,464,393600,jungwon tinggi ternyata😭 #bangchan #soobin #jungwon,False,,enhavibes,vania,,,,,,False
7330991693854018818,2024-02-02T08:12:03,42,MY,"Taehyun TXT, academy reincarnation taehyun, Taehyun, Kang Tae Hyun, taehyun ballet txt, txt bighitent, Taehyun Edits, Taehyun Funny Moments, academy reincarnation txt, TXT Members",23500,162,74,161500,I’ll beg for forgiveness if kang taehyun giving me a death stare🧎🏻‍♀️#txt #taehyun #fyp ,False,,terryawnzzn,yukgaejang ✘,,,,,,False
7336293583432977665,2024-02-16T15:06:19,18,US,,543,11,10,8248,TXT is rumoured to be having their comrback this april!  EDIT MADE BY @/soobloop on twitter! #txt #tomorrowxtogether #moa #kpop #soobin #yeonjun #beomgyu #taehyun #hueningkai ,False,,beomsolos,a 💋,,,,,,False
7336137261236374786,2024-02-16T04:59:28,0,KR,"hueningkai, Txt.bighitent, and i won't see you again, TOMORROW X TOGETHER, Huening Kai Edit, Hueningkai And Bahiyyih, huening siblings, Huening Bahiyyih, huening kai crying insecure, Huening Bahiyyih Funny Moments",1400000,5564,18200,5500000,From big HUENING to little HUENING,False,,txt.bighitent,TOMORROW X TOGETHER,,,,,,True
7302015997534358789,2023-11-16T06:11:28,65,TH,"Aespa, aespa drama, karina drama fancam, Winter Aespa, giselle aespa, giselle drama fancam, ningning fancam, ningning edit, aespa_official, ningning drama fancam",660900,9175,2280,6000000,#Ningning #Drama #aespa #NingningFancam #NingningDrama #My ,False,,fall.in.love_,𝒻𝒶𝓁𝓁.𝒾𝓃.𝓁𝑜𝓋𝑒_,,,,,,False
7311003841418333446,2023-12-10T11:28:53,16,TH,"karina aespa, karina, Aespa, kairi karina aespa, karina boing boing fancam, karina edit, karina drama fancam, giselle aespa, karina lee jae wook, karina and lee jae wook",574700,12600,1727,10200000,#Karina #aespa #Drama #KarinaDrama #KarinaFancam #KlinkFestival #MY #에스파 #카리나 #유지민 ,False,,fall.in.love_,𝒻𝒶𝓁𝓁.𝒾𝓃.𝓁𝑜𝓋𝑒_,,,,,,False
7335796550154685703,2024-02-15T06:57:19,14,KR,"like i do, buzz cut, like i do tutorial, buzz cut for girls, winter new hair, like i do dance, winter aespa, Aespa, like i do dance tutor, aespa_official",597500,3694,3905,3300000,I just wanna love you like I do 🐶🖤 #aespa #에스파 #WINTER #윈터,False,,aespa_official,aespa official,,,,,,True
7304805892644556074,2023-11-23T18:37:47,20,US,,433,3,25,8871,erm whqt the frick ;-; #aon_e #gummyeonn ,False,,gummyeonn,solar🐥,,,,,,False
7304579348051397889,2023-11-23T03:58:38,23,KR,"aespa_official, Winter Aespa, Aespa, karina and heeseung, heeseung, karina, heeseung winter, aespa drama, Jay Enhypen, sunghoon enhypen",2700000,25300,22800,14600000,Sweet #카리나 #윈터 🤫 #KARINA #WINTER #aespa #에스파 #HEESEUNG #SUNGHOON #ENHYPEN #SweetVenom ,False,,enhypen,enhypen,,,,,,True
7303711570180263175,2023-11-20T19:51:12,64,KR,"jungkook, standing next to you, Jay Enhypen, jay electric guitar, jay and yunjin, Jay, golden jungkook, jay guitar, jay reaction to yuqi, standing next to you guitar",4500000,112800,66200,17200000,정국 선배님 Golden 쇼케이스 축하드립니다😆🎸 #ENHYPEN #JAY #GOLDEN #StandingNextToYou ,False,,enhypen,enhypen,,,,,,True
7303551001611586817,2023-11-20T09:28:07,13,KR,"Stray Kids, felix, felix cursing because he lost his key, jake and felix, jake enhypen, felix cursing because he lost his key clip, fordason, Felix Deep Voice, felix cursing, Felix Stray Kids",6100000,107800,74300,32900000,👈👈👈 #JAKE & #Felix 🕺🕺 #ENHYPEN #StrayKids #fordason ,False,,enhypen,enhypen,,,,,,True
7303504422196333826,2023-11-20T06:27:24,23,KR,"Stray Kids, Hyunjin, niki enhypen, hyunjin and niki, sweet venom bella poarch, sweet venom tutorial, Niki, stray kids enhypen, jungwon bangchan, sweet venom dance",3200000,48700,32500,14500000,Sweet #현진 🤫 #Hyunjin #StrayKids #스트레이키즈 #NI_KI #ENHYPEN #SweetVenom @Stray Kids ,False,,enhypen,enhypen,,,,,,True
7181160003217181953,2022-12-25T13:48:34,16,AU,,1200000,19600,4909,4900000,their smiles ill cry #enhypen #aussieline #straykids #felixstraykids #felix #jake #jakeenhypen (credit - mera) ,False,,aus.jake,aus.jake🍄,,,,,,False
7303165085768322312,2023-11-19T08:30:32,72,KR,"One Marshmallow Game, Stray Kids, jake and felix, Marshmallow Game, felix, Jake ENHYPEN, one marshmallow check it out, enhypen stray kids, jake felix, felix aussie accent",5100000,103500,64400,21200000,"It was hard, but pre funny 😂 #straykids #felix @enhypen #jake   ",False,,jypestraykids,Stray Kids,,,,,,True
7216132102662769966,2023-03-29T20:38:09,12,US,"felix cursing because he lost his key clip, felix cursing because he lost his key, lee know cursing, stray kids cursing, seungmin cursing in front of jyp, felix lost his key card video, felix, Lee Felix, Felix Stray Kids, stray kids",154100,2052,489,610500,|| can we not forget about him losing his keycard 😭😭 || #felix #skz #kpop #straykids #stanstraykids #stanskz #kpopstan #straykidsstan #stay #straykidsstay #fyp #tiktok #viral #ily  ,False,,felixsthirdeye_,STAN SKZ,,,,,,False
7119514231241805099,2022-07-12T11:51:26,5,US,"felix keycard video, felix cursing because he lost his key, felix cursing because he lost his key video, Lee Felix, felix, Stray Kids - Felix, felix cursing because he lost his key card, straykids, Felix (Rapper), Stray Kids SKZ",13200,107,69,181100,how he doesn't curse is is above me #straykids #felix #kpop #kpopfyp #foryou #fyp #xyzbca #kpoptiktok #PrimeDayDreamDeals,False,,hyyhracha,Felix's Brownies,,,,,,False
7179139489078545690,2022-12-20T03:07:54,21,ID,"jungwon takut bangchan, stray kids, enhypen stray kids, niki deep voice, Niki Enhypen, enhypen x skz, enhypen interview, Ni-ki, Ni-ki From Enhypen, Sunghoon - Enhypen",1300000,30100,7372,5300000,yuk bisa yuk #enhypen #straykids ,False,,hypenlab,✦ 𝐇𝐘𝐏𝐄𝐍𝐋𝐀𝐁 ✦,,,,,,False
7300505031931923713,2023-11-12T04:28:12,11,KR,"Niki Enhypen, jay enhypen, sunghoon enhypen, enhypen bella poarch, enhypen members, jake enhypen ex girlfriend, ENHYPEN Edits, enhypen concert, enhypen leader, Ni-ki From Enhypen",4400000,89100,49400,24700000,spoiler in chaos 💥💥 #ENHYPEN #SweetVenom #ORANGEBLOOD ,False,,enhypen,enhypen,,,,,,True
7297872061639412994,2023-11-05T02:10:54,13,KR,"Sunoo, sunoo nose issues, sunoo health issues, bella poarch enhypen, sunoo nose before after, Jake ENHYPEN, stop don't talk to me lyrics, yskaela enhypen, sunoo manly mode, engene",3000000,51200,36400,15300000,STOP!! ✋️  #SUNOO #ENHYPEN #ENGENE,False,,enhypen,enhypen,,,,,,True
7297544810540436737,2023-11-04T06:01:02,18,KR,"jake enhypen, Heeseung, sunoo, jake edit, enhypen christmas pfp, heeseung edit, ヒスン, sunghoon enhypen, Sunoo Edit, Jake ENHYPEN Edit",3700000,97900,81200,16300000,who's the sweetie?🍭 #ENHYPEN #ORANGEBLOOD #HEESEUNG #SUNOO #JAKE ,False,,enhypen,enhypen,,,,,,True
